"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
4.514484250E0,5.032434528E-1,1.045214841E0,3.066110000E-3,1.799999952E0,2.000000000E2
4.526980250E0,5.032413212E-1,1.045240321E0,3.065985000E-3,1.799999952E0,2.000000000E2
4.543641416E0,5.028461966E-1,1.043496294E0,3.065875000E-3,1.799999952E0,2.000000000E2
4.560302750E0,5.027791019E-1,1.043242561E0,3.065768000E-3,1.799999952E0,2.000000000E2
4.581129250E0,5.030374656E-1,1.044354478E0,3.065651000E-3,1.799999952E0,2.000000000E2
4.597790208E0,5.032851036E-1,1.045751639E0,3.065525000E-3,1.799999952E0,2.000000000E2
4.610286083E0,5.033426231E-1,1.046039712E0,3.065396000E-3,1.799999952E0,2.000000000E2
4.626947166E0,5.033380892E-1,1.046031263E0,3.065268000E-3,1.799999952E0,2.000000000E2
4.647773666E0,5.034720079E-1,1.046581502E0,3.065134000E-3,1.799999952E0,2.000000000E2
4.660269750E0,5.034572897E-1,1.046551798E0,3.065001000E-3,1.799999952E0,2.000000000E2
4.681096291E0,5.032426746E-1,1.045752600E0,3.064876000E-3,1.799999952E0,2.000000000E2
4.697757250E0,5.029755138E-1,1.044558904E0,3.064762000E-3,1.799999952E0,2.000000000E2
4.714418416E0,5.031678317E-1,1.045350886E0,3.064640000E-3,1.799999952E0,2.000000000E2
4.726914333E0,5.028978287E-1,1.044351597E0,3.064528000E-3,1.799999952E0,2.000000000E2
4.747740791E0,5.031774070E-1,1.045471160E0,3.064406000E-3,1.799999952E0,2.000000000E2
4.764402041E0,5.029894876E-1,1.044814381E0,3.064291000E-3,1.799999952E0,2.000000000E2
4.781063125E0,5.028382792E-1,1.044236175E0,3.064182000E-3,1.799999952E0,2.000000000E2
4.797724458E0,5.031233725E-1,1.045450106E0,3.064062000E-3,1.799999952E0,2.000000000E2
4.810220291E0,5.029644159E-1,1.044835050E0,3.063948000E-3,1.799999952E0,2.000000000E2
4.831046708E0,5.031143386E-1,1.045414987E0,3.063828000E-3,1.799999952E0,2.000000000E2
4.847707833E0,5.032119525E-1,1.045918860E0,3.063704000E-3,1.799999952E0,2.000000000E2
4.860203500E0,5.031688806E-1,1.045783043E0,3.063582000E-3,1.799999952E0,2.000000000E2
4.881030083E0,5.031546699E-1,1.045742542E0,3.063461000E-3,1.799999952E0,2.000000000E2
4.897691500E0,5.032876074E-1,1.046371771E0,3.063335000E-3,1.799999952E0,2.000000000E2
4.914352708E0,5.033095663E-1,1.046455539E0,3.063208000E-3,1.799999952E0,2.000000000E2
4.926848541E0,5.032509303E-1,1.046299991E0,3.063083000E-3,1.799999952E0,2.000000000E2
4.947675000E0,5.027588685E-1,1.044212642E0,3.062977000E-3,1.799999952E0,2.000000000E2
4.960170875E0,5.028809789E-1,1.044738218E0,3.062866000E-3,1.799999952E0,2.000000000E2
4.980997500E0,5.027515264E-1,1.044278371E0,3.062760000E-3,1.799999952E0,2.000000000E2
4.993493125E0,5.026465027E-1,1.043944640E0,3.062658000E-3,1.799999952E0,2.000000000E2
5.010154291E0,5.027274020E-1,1.043975944E0,3.062553000E-3,1.799999952E0,2.000000000E2
5.026815791E0,5.019599914E-1,1.040873102E0,3.062477000E-3,1.799999952E0,2.000000000E2
5.043476750E0,5.020398080E-1,1.041210143E0,3.062398000E-3,1.799999952E0,2.000000000E2
5.064303333E0,5.018737122E-1,1.040493997E0,3.062326000E-3,1.799999952E0,2.000000000E2
5.080964458E0,5.018053318E-1,1.040157079E0,3.062256000E-3,1.799999952E0,2.000000000E2
5.097625458E0,5.022503968E-1,1.042070835E0,3.062169000E-3,1.799999952E0,2.000000000E2
5.114286625E0,5.028107375E-1,1.044719564E0,3.062061000E-3,1.799999952E0,2.000000000E2
5.130947916E0,5.026363522E-1,1.043954149E0,3.061960000E-3,1.799999952E0,2.000000000E2
5.143443750E0,5.026478561E-1,1.044025723E0,3.061858000E-3,1.799999952E0,2.000000000E2
5.164270333E0,5.021912871E-1,1.041895180E0,3.061774000E-3,1.799999952E0,2.000000000E2
5.180931375E0,5.021895954E-1,1.041866524E0,3.061690000E-3,1.799999952E0,2.000000000E2
5.197592583E0,5.018940809E-1,1.040713546E0,3.061617000E-3,1.799999952E0,2.000000000E2
5.210088416E0,5.021533243E-1,1.041913037E0,3.061534000E-3,1.799999952E0,2.000000000E2
5.226749750E0,5.025319713E-1,1.043677325E0,3.061437000E-3,1.799999952E0,2.000000000E2
5.247576083E0,5.026613900E-1,1.044313691E0,3.061335000E-3,1.799999952E0,2.000000000E2
5.264237458E0,5.022087798E-1,1.042243671E0,3.061250000E-3,1.799999952E0,2.000000000E2
5.276733250E0,5.017563049E-1,1.040331655E0,3.061182000E-3,1.799999952E0,2.000000000E2
5.297559750E0,5.017443950E-1,1.040085482E0,3.061115000E-3,1.799999952E0,2.000000000E2
5.314220916E0,5.017684179E-1,1.040253005E0,3.061047000E-3,1.799999952E0,2.000000000E2
5.326716666E0,5.020000520E-1,1.041349387E0,3.060970000E-3,1.799999952E0,2.000000000E2
5.347543166E0,5.020407893E-1,1.041797992E0,3.060891000E-3,1.799999952E0,2.000000000E2
5.364204416E0,5.024384515E-1,1.043262419E0,3.060797000E-3,1.799999952E0,2.000000000E2
5.380865416E0,5.021401964E-1,1.042020056E0,3.060715000E-3,1.799999952E0,2.000000000E2
5.397526708E0,5.020649474E-1,1.041775099E0,3.060635000E-3,1.799999952E0,2.000000000E2
5.414187916E0,5.019781269E-1,1.041522672E0,3.060559000E-3,1.799999952E0,2.000000000E2
5.426683833E0,5.020352403E-1,1.041801133E0,3.060481000E-3,1.799999952E0,2.000000000E2
5.447510208E0,5.022583480E-1,1.042786070E0,3.060394000E-3,1.799999952E0,2.000000000E2
5.464171333E0,5.021596176E-1,1.042367438E0,3.060311000E-3,1.799999952E0,2.000000000E2
5.480832666E0,5.022368967E-1,1.042683479E0,3.060225000E-3,1.799999952E0,2.000000000E2
5.497493750E0,5.020750302E-1,1.041857689E0,3.060145000E-3,1.799999952E0,2.000000000E2
5.514154916E0,5.018290163E-1,1.040977358E0,3.060075000E-3,1.799999952E0,2.000000000E2
5.530815958E0,5.015529907E-1,1.039744973E0,3.060015000E-3,1.799999952E0,2.000000000E2
5.547477333E0,5.018132153E-1,1.040885134E0,3.059945000E-3,1.799999952E0,2.000000000E2
5.559973166E0,5.018346667E-1,1.040991912E0,3.059874000E-3,1.799999952E0,2.000000000E2
5.576634500E0,5.016630558E-1,1.040396872E0,3.059810000E-3,1.799999952E0,2.000000000E2
5.597460625E0,5.020931658E-1,1.042226530E0,3.059729000E-3,1.799999952E0,2.000000000E2
5.609956416E0,5.017336355E-1,1.040796654E0,3.059662000E-3,1.799999952E0,2.000000000E2
5.626618000E0,5.018629189E-1,1.041244900E0,3.059590000E-3,1.799999952E0,2.000000000E2
5.643279125E0,5.018799040E-1,1.041432026E0,3.059518000E-3,1.799999952E0,2.000000000E2
5.659940250E0,5.020418043E-1,1.042194867E0,3.059439000E-3,1.799999952E0,2.000000000E2
5.676601458E0,5.018695844E-1,1.041244256E0,3.059367000E-3,1.799999952E0,2.000000000E2
5.697427916E0,5.018351742E-1,1.041174067E0,3.059296000E-3,1.799999952E0,2.000000000E2
5.714089083E0,5.016778755E-1,1.040637750E0,3.059231000E-3,1.799999952E0,2.000000000E2
5.726585083E0,5.017680795E-1,1.040993144E0,3.059163000E-3,1.799999952E0,2.000000000E2
5.747411583E0,5.016384916E-1,1.040567893E0,3.059100000E-3,1.799999952E0,2.000000000E2
5.759907333E0,5.017100187E-1,1.040732690E0,3.059034000E-3,1.799999952E0,2.000000000E2
5.776568541E0,5.016855560E-1,1.040865138E0,3.058969000E-3,1.799999952E0,2.000000000E2
5.793229666E0,5.018235350E-1,1.041368817E0,3.058899000E-3,1.799999952E0,2.000000000E2
5.809890916E0,5.016132169E-1,1.040587387E0,3.058837000E-3,1.799999952E0,2.000000000E2
5.826551958E0,5.015506561E-1,1.040072629E0,3.058777000E-3,1.799999952E0,2.000000000E2
5.847378291E0,5.014935088E-1,1.039923909E0,3.058719000E-3,1.799999952E0,2.000000000E2
5.864039833E0,5.017721735E-1,1.041311289E0,3.058651000E-3,1.799999952E0,2.000000000E2
5.880700916E0,5.018322306E-1,1.041385539E0,3.058580000E-3,1.799999952E0,2.000000000E2
5.897362083E0,5.016156869E-1,1.040540146E0,3.058518000E-3,1.799999952E0,2.000000000E2
5.914023166E0,5.018477947E-1,1.041561803E0,3.058447000E-3,1.799999952E0,2.000000000E2
5.926519083E0,5.015994461E-1,1.040613085E0,3.058385000E-3,1.799999952E0,2.000000000E2
5.943180250E0,5.017233497E-1,1.041077931E0,3.058319000E-3,1.799999952E0,2.000000000E2
5.964006708E0,5.021082562E-1,1.042802072E0,3.058238000E-3,1.799999952E0,2.000000000E2
5.976502833E0,5.020354772E-1,1.042506170E0,3.058160000E-3,1.799999952E0,2.000000000E2
5.993163791E0,5.021211134E-1,1.042887534E0,3.058078000E-3,1.799999952E0,2.000000000E2
6.009825083E0,5.022876829E-1,1.043605201E0,3.057990000E-3,1.799999952E0,2.000000000E2
6.026486083E0,5.021001358E-1,1.042912019E0,3.057909000E-3,1.799999952E0,2.000000000E2
6.043147291E0,5.019354949E-1,1.042165522E0,3.057835000E-3,1.799999952E0,2.000000000E2
6.059808416E0,5.022304680E-1,1.043458913E0,3.057749000E-3,1.799999952E0,2.000000000E2
6.080634875E0,5.026332732E-1,1.045379487E0,3.057648000E-3,1.799999952E0,2.000000000E2
6.097296166E0,5.024615608E-1,1.044714018E0,3.057553000E-3,1.799999952E0,2.000000000E2
6.109792125E0,5.024594630E-1,1.044588544E0,3.057459000E-3,1.799999952E0,2.000000000E2
6.126453375E0,5.026241716E-1,1.045342964E0,3.057358000E-3,1.799999952E0,2.000000000E2
6.147279708E0,5.025684116E-1,1.045132420E0,3.057259000E-3,1.799999952E0,2.000000000E2
6.172271291E0,5.024685985E-1,1.044729085E0,3.057164000E-3,1.799999952E0,2.000000000E2
6.180602041E0,5.021070381E-1,1.043178309E0,3.057083000E-3,1.799999952E0,2.000000000E2
6.197263166E0,5.017909181E-1,1.041701890E0,3.057014000E-3,1.799999952E0,2.000000000E2
6.213924541E0,5.018160913E-1,1.041895248E0,3.056944000E-3,1.799999952E0,2.000000000E2
6.230585500E0,5.022549645E-1,1.043918934E0,3.056857000E-3,1.799999952E0,2.000000000E2
6.247246708E0,5.025466219E-1,1.045340152E0,3.056759000E-3,1.799999952E0,2.000000000E2
6.263908000E0,5.029430999E-1,1.047067093E0,3.056646000E-3,1.799999952E0,2.000000000E2
6.280569041E0,5.026973904E-1,1.045886405E0,3.056542000E-3,1.799999952E0,2.000000000E2
6.297230291E0,5.023947706E-1,1.044571194E0,3.056450000E-3,1.799999952E0,2.000000000E2
6.313891625E0,5.023291984E-1,1.044371040E0,3.056361000E-3,1.799999952E0,2.000000000E2
6.326387458E0,5.021574184E-1,1.043615066E0,3.056278000E-3,1.799999952E0,2.000000000E2
6.343048583E0,5.025698326E-1,1.045573875E0,3.056179000E-3,1.799999952E0,2.000000000E2
6.355543375E0,5.026085398E-1,1.045781736E0,3.056079000E-3,1.799999952E0,2.000000000E2
6.368040291E0,5.028967798E-1,1.047123653E0,3.055968000E-3,1.799999952E0,2.000000000E2
6.380536250E0,5.027563309E-1,1.046510959E0,3.055862000E-3,1.799999952E0,2.000000000E2
6.393031958E0,5.027633686E-1,1.046442997E0,3.055756000E-3,1.799999952E0,2.000000000E2
6.405527875E0,5.018606858E-1,1.042699923E0,3.055684000E-3,1.799999952E0,2.000000000E2
6.422189041E0,5.020311801E-1,1.043269575E0,3.055606000E-3,1.799999952E0,2.000000000E2
6.434684958E0,5.018747950E-1,1.042807183E0,3.055534000E-3,1.799999952E0,2.000000000E2
6.447180958E0,5.021782269E-1,1.044034285E0,3.055450000E-3,1.799999952E0,2.000000000E2
6.463842125E0,5.018491142E-1,1.042760708E0,3.055379000E-3,1.799999952E0,2.000000000E2
6.480503250E0,5.019317730E-1,1.043172633E0,3.055305000E-3,1.799999952E0,2.000000000E2
6.497164458E0,5.020593985E-1,1.043589982E0,3.055226000E-3,1.799999952E0,2.000000000E2
6.513825625E0,5.017944708E-1,1.042540337E0,3.055157000E-3,1.799999952E0,2.000000000E2
6.530486541E0,5.023346459E-1,1.044850029E0,3.055067000E-3,1.799999952E0,2.000000000E2
6.547147875E0,5.022096934E-1,1.044424015E0,3.054982000E-3,1.799999952E0,2.000000000E2
6.559643833E0,5.023106907E-1,1.044932361E0,3.054893000E-3,1.799999952E0,2.000000000E2
6.576305083E0,5.024686661E-1,1.045640696E0,3.054798000E-3,1.799999952E0,2.000000000E2
6.588800791E0,5.026218031E-1,1.046278651E0,3.054697000E-3,1.799999952E0,2.000000000E2
6.605462125E0,5.021395197E-1,1.044288500E0,3.054615000E-3,1.799999952E0,2.000000000E2
6.617957875E0,5.021012862E-1,1.044062419E0,3.054534000E-3,1.799999952E0,2.000000000E2
6.630453625E0,5.019869917E-1,1.043515345E0,3.054458000E-3,1.799999952E0,2.000000000E2
6.647114833E0,5.018543925E-1,1.042941141E0,3.054387000E-3,1.799999952E0,2.000000000E2
6.663776000E0,5.024388237E-1,1.045644978E0,3.054293000E-3,1.799999952E0,2.000000000E2
6.680437333E0,5.024607149E-1,1.045856299E0,3.054199000E-3,1.799999952E0,2.000000000E2
6.688768083E0,5.026542847E-1,1.046540942E0,3.054097000E-3,1.799999952E0,2.000000000E2
6.709594375E0,5.025759229E-1,1.046313896E0,3.053998000E-3,1.799999952E0,2.000000000E2
6.722090250E0,5.023229051E-1,1.045391380E0,3.053909000E-3,1.799999952E0,2.000000000E2
6.738751458E0,5.020939778E-1,1.044265672E0,3.053829000E-3,1.799999952E0,2.000000000E2
6.751247250E0,5.019529537E-1,1.043690886E0,3.053754000E-3,1.799999952E0,2.000000000E2
6.763743208E0,5.021082223E-1,1.044304470E0,3.053673000E-3,1.799999952E0,2.000000000E2
6.780404375E0,5.020744212E-1,1.044273632E0,3.053593000E-3,1.799999952E0,2.000000000E2
6.792900416E0,5.021716967E-1,1.044794862E0,3.053510000E-3,1.799999952E0,2.000000000E2
6.809561458E0,5.019632395E-1,1.043722750E0,3.053435000E-3,1.799999952E0,2.000000000E2
6.822057500E0,5.018665731E-1,1.043351041E0,3.053363000E-3,1.799999952E0,2.000000000E2
6.834552416E0,5.018854868E-1,1.043412303E0,3.053291000E-3,1.799999952E0,2.000000000E2
6.847049000E0,5.019068028E-1,1.043613794E0,3.053218000E-3,1.799999952E0,2.000000000E2
6.859545041E0,5.019330926E-1,1.043602750E0,3.053144000E-3,1.799999952E0,2.000000000E2
6.876205958E0,5.012630589E-1,1.040658490E0,3.053095000E-3,1.799999952E0,2.000000000E2
6.888702041E0,5.013155031E-1,1.041045865E0,3.053044000E-3,1.799999952E0,2.000000000E2
6.905363125E0,5.012638710E-1,1.040735911E0,3.052995000E-3,1.799999952E0,2.000000000E2
6.913693833E0,5.012265849E-1,1.040539435E0,3.052948000E-3,1.799999952E0,2.000000000E2
6.930355125E0,5.009107017E-1,1.039222087E0,3.052913000E-3,1.799999952E0,2.000000000E2
6.947016083E0,5.009446043E-1,1.039373698E0,3.052876000E-3,1.799999952E0,2.000000000E2
6.963677375E0,5.011271778E-1,1.040033354E0,3.052832000E-3,1.799999952E0,2.000000000E2
6.976173291E0,5.010814329E-1,1.039963559E0,3.052790000E-3,1.799999952E0,2.000000000E2
6.992834416E0,5.011387493E-1,1.040313841E0,3.052746000E-3,1.799999952E0,2.000000000E2
7.005330333E0,5.012090583E-1,1.040591342E0,3.052699000E-3,1.799999952E0,2.000000000E2
7.021991666E0,5.010988917E-1,1.040157142E0,3.052657000E-3,1.799999952E0,2.000000000E2
7.034487375E0,5.011702835E-1,1.040439113E0,3.052612000E-3,1.799999952E0,2.000000000E2
7.046983291E0,5.013222024E-1,1.041127443E0,3.052561000E-3,1.799999952E0,2.000000000E2
7.063644166E0,5.013686240E-1,1.041430983E0,3.052508000E-3,1.799999952E0,2.000000000E2
7.080305625E0,5.015293062E-1,1.042111952E0,3.052449000E-3,1.799999952E0,2.000000000E2
7.096966666E0,5.014078726E-1,1.041552525E0,3.052395000E-3,1.799999952E0,2.000000000E2
7.113627875E0,5.014810914E-1,1.042003973E0,3.052338000E-3,1.799999952E0,2.000000000E2
7.126123666E0,5.013552930E-1,1.041375004E0,3.052286000E-3,1.799999952E0,2.000000000E2
7.142784875E0,5.010446543E-1,1.039978423E0,3.052246000E-3,1.799999952E0,2.000000000E2
7.159446250E0,5.009552962E-1,1.039684871E0,3.052209000E-3,1.799999952E0,2.000000000E2
7.176107500E0,5.009716385E-1,1.039822548E0,3.052171000E-3,1.799999952E0,2.000000000E2
7.184437916E0,5.010849517E-1,1.040394504E0,3.052129000E-3,1.799999952E0,2.000000000E2
7.201099083E0,5.009946124E-1,1.039830020E0,3.052091000E-3,1.799999952E0,2.000000000E2
7.213594875E0,5.009678151E-1,1.039696254E0,3.052054000E-3,1.799999952E0,2.000000000E2
7.230255958E0,5.009527247E-1,1.039660442E0,3.052017000E-3,1.799999952E0,2.000000000E2
7.246917250E0,5.009607774E-1,1.039766179E0,3.051980000E-3,1.799999952E0,2.000000000E2
7.263578250E0,5.011742760E-1,1.040698220E0,3.051935000E-3,1.799999952E0,2.000000000E2
7.280239791E0,5.011719752E-1,1.040825039E0,3.051890000E-3,1.799999952E0,2.000000000E2
7.292735708E0,5.011908213E-1,1.040884803E0,3.051844000E-3,1.799999952E0,2.000000000E2
7.309396791E0,5.012332165E-1,1.041005573E0,3.051796000E-3,1.799999952E0,2.000000000E2
7.326057958E0,5.011976898E-1,1.040898928E0,3.051750000E-3,1.799999952E0,2.000000000E2
7.338553708E0,5.013218641E-1,1.041359109E0,3.051699000E-3,1.799999952E0,2.000000000E2
7.355215041E0,5.012567318E-1,1.041236578E0,3.051651000E-3,1.799999952E0,2.000000000E2
7.371876375E0,5.012055395E-1,1.040894414E0,3.051605000E-3,1.799999952E0,2.000000000E2
7.380206583E0,5.013237589E-1,1.041432803E0,3.051554000E-3,1.799999952E0,2.000000000E2
7.396868083E0,5.012349083E-1,1.041127350E0,3.051506000E-3,1.799999952E0,2.000000000E2
7.413529083E0,5.012710440E-1,1.041236574E0,3.051457000E-3,1.799999952E0,2.000000000E2
7.430190125E0,5.012778110E-1,1.041267130E0,3.051408000E-3,1.799999952E0,2.000000000E2
7.446851458E0,5.013033225E-1,1.041423036E0,3.051358000E-3,1.799999952E0,2.000000000E2
7.463512583E0,5.009709279E-1,1.040028246E0,3.051320000E-3,1.799999952E0,2.000000000E2
7.480173541E0,5.011178731E-1,1.040614380E0,3.051277000E-3,1.799999952E0,2.000000000E2
7.496834875E0,5.009253184E-1,1.039914957E0,3.051241000E-3,1.799999952E0,2.000000000E2
7.513496125E0,5.009372960E-1,1.039940098E0,3.051205000E-3,1.799999952E0,2.000000000E2
7.530157375E0,5.010792675E-1,1.040421169E0,3.051163000E-3,1.799999952E0,2.000000000E2
7.542653250E0,5.010000260E-1,1.040189663E0,3.051124000E-3,1.799999952E0,2.000000000E2
7.559314458E0,5.007670046E-1,1.039298294E0,3.051094000E-3,1.799999952E0,2.000000000E2
7.571810125E0,5.008143736E-1,1.039379991E0,3.051062000E-3,1.799999952E0,2.000000000E2
7.584306083E0,5.008537236E-1,1.039694534E0,3.051029000E-3,1.799999952E0,2.000000000E2
7.596801875E0,5.011274823E-1,1.040768904E0,3.050986000E-3,1.799999952E0,2.000000000E2
7.613462875E0,5.014277675E-1,1.042171872E0,3.050931000E-3,1.799999952E0,2.000000000E2
7.630124500E0,5.012622469E-1,1.041469423E0,3.050882000E-3,1.799999952E0,2.000000000E2
7.646785666E0,5.013209506E-1,1.041656274E0,3.050831000E-3,1.799999952E0,2.000000000E2
7.659281500E0,5.013100895E-1,1.041709874E0,3.050781000E-3,1.799999952E0,2.000000000E2
7.675942625E0,5.010408648E-1,1.040443997E0,3.050741000E-3,1.799999952E0,2.000000000E2
7.688438625E0,5.010578838E-1,1.040559843E0,3.050700000E-3,1.799999952E0,2.000000000E2
7.705099750E0,5.010044245E-1,1.040307785E0,3.050661000E-3,1.799999952E0,2.000000000E2
7.713430208E0,5.009149649E-1,1.039962712E0,3.050626000E-3,1.799999952E0,2.000000000E2
7.730091083E0,5.008248962E-1,1.039589251E0,3.050594000E-3,1.799999952E0,2.000000000E2
7.746752666E0,5.008754457E-1,1.039849149E0,3.050560000E-3,1.799999952E0,2.000000000E2
7.763413666E0,5.008295655E-1,1.039716830E0,3.050528000E-3,1.799999952E0,2.000000000E2
7.780075000E0,5.009816198E-1,1.040394506E0,3.050490000E-3,1.799999952E0,2.000000000E2
7.796735916E0,5.007393615E-1,1.039340233E0,3.050461000E-3,1.799999952E0,2.000000000E2
7.813397083E0,5.006704058E-1,1.039095943E0,3.050435000E-3,1.799999952E0,2.000000000E2
7.830058375E0,5.006689848E-1,1.038995686E0,3.050409000E-3,1.799999952E0,2.000000000E2
7.846719666E0,5.007318501E-1,1.039271733E0,3.050381000E-3,1.799999952E0,2.000000000E2
7.863380833E0,5.009045437E-1,1.040092695E0,3.050346000E-3,1.799999952E0,2.000000000E2
7.880042166E0,5.007159477E-1,1.039348964E0,3.050318000E-3,1.799999952E0,2.000000000E2
7.888372625E0,5.007063386E-1,1.039156424E0,3.050291000E-3,1.799999952E0,2.000000000E2
7.905033916E0,5.006906053E-1,1.039164737E0,3.050264000E-3,1.799999952E0,2.000000000E2
7.917529583E0,5.008376859E-1,1.039805172E0,3.050232000E-3,1.799999952E0,2.000000000E2
7.934190666E0,5.008036479E-1,1.039652300E0,3.050201000E-3,1.799999952E0,2.000000000E2
7.950851875E0,5.009376343E-1,1.040256214E0,3.050165000E-3,1.799999952E0,2.000000000E2
7.963347833E0,5.008193812E-1,1.039678455E0,3.050133000E-3,1.799999952E0,2.000000000E2
7.980009000E0,5.007357073E-1,1.039501154E0,3.050104000E-3,1.799999952E0,2.000000000E2
7.996670208E0,5.012191073E-1,1.041478230E0,3.050057000E-3,1.799999952E0,2.000000000E2
8.013331541E0,5.011078918E-1,1.041060344E0,3.050014000E-3,1.799999952E0,2.000000000E2
8.029992500E0,5.013787068E-1,1.042207318E0,3.049961000E-3,1.799999952E0,2.000000000E2
8.046653583E0,5.011617571E-1,1.041308276E0,3.049916000E-3,1.799999952E0,2.000000000E2
8.059149375E0,5.011442306E-1,1.041284185E0,3.049872000E-3,1.799999952E0,2.000000000E2
8.075811000E0,5.014417075E-1,1.042626669E0,3.049817000E-3,1.799999952E0,2.000000000E2
8.088306875E0,5.014391361E-1,1.042642011E0,3.049762000E-3,1.799999952E0,2.000000000E2
8.100802291E0,5.012748335E-1,1.041901552E0,3.049713000E-3,1.799999952E0,2.000000000E2
8.113298458E0,5.013850678E-1,1.042422383E0,3.049660000E-3,1.799999952E0,2.000000000E2
8.129959625E0,5.015185805E-1,1.043006193E0,3.049602000E-3,1.799999952E0,2.000000000E2
8.146620791E0,5.016598753E-1,1.043578637E0,3.049538000E-3,1.799999952E0,2.000000000E2
8.159116875E0,5.014908020E-1,1.042917101E0,3.049481000E-3,1.799999952E0,2.000000000E2
8.175777791E0,5.013516727E-1,1.042449027E0,3.049429000E-3,1.799999952E0,2.000000000E2
8.188273666E0,5.013943047E-1,1.042560379E0,3.049375000E-3,1.799999952E0,2.000000000E2
8.204934958E0,5.015788406E-1,1.043327436E0,3.049314000E-3,1.799999952E0,2.000000000E2
8.217430833E0,5.014900577E-1,1.042980593E0,3.049257000E-3,1.799999952E0,2.000000000E2
8.229926833E0,5.016123710E-1,1.043454690E0,3.049195000E-3,1.799999952E0,2.000000000E2
8.246587958E0,5.014370383E-1,1.042805354E0,3.049140000E-3,1.799999952E0,2.000000000E2
8.263249041E0,5.012036786E-1,1.041865284E0,3.049094000E-3,1.799999952E0,2.000000000E2
8.279910291E0,5.011406441E-1,1.041543815E0,3.049050000E-3,1.799999952E0,2.000000000E2
8.292406000E0,5.011813475E-1,1.041800076E0,3.049004000E-3,1.799999952E0,2.000000000E2
8.309067208E0,5.011550578E-1,1.041629645E0,3.048959000E-3,1.799999952E0,2.000000000E2
8.321563083E0,5.009798942E-1,1.040955583E0,3.048921000E-3,1.799999952E0,2.000000000E2
8.334058916E0,5.012626529E-1,1.042148777E0,3.048872000E-3,1.799999952E0,2.000000000E2
8.346554916E0,5.014319630E-1,1.042721482E0,3.048817000E-3,1.799999952E0,2.000000000E2
8.363216250E0,5.013656465E-1,1.042726405E0,3.048764000E-3,1.799999952E0,2.000000000E2
8.375712041E0,5.014600461E-1,1.043012296E0,3.048708000E-3,1.799999952E0,2.000000000E2
8.392373125E0,5.012728372E-1,1.042315226E0,3.048659000E-3,1.799999952E0,2.000000000E2
8.409034375E0,5.011383433E-1,1.041826568E0,3.048615000E-3,1.799999952E0,2.000000000E2
8.421530166E0,5.012362617E-1,1.041888866E0,3.048567000E-3,1.799999952E0,2.000000000E2
8.438191458E0,5.010431317E-1,1.041282233E0,3.048527000E-3,1.799999952E0,2.000000000E2
8.446522041E0,5.011535690E-1,1.041822242E0,3.048483000E-3,1.799999952E0,2.000000000E2
8.467348416E0,5.012855254E-1,1.042414139E0,3.048434000E-3,1.799999952E0,2.000000000E2
8.479844333E0,5.013484584E-1,1.042703276E0,3.048382000E-3,1.799999952E0,2.000000000E2
8.496505500E0,5.013121873E-1,1.042508062E0,3.048331000E-3,1.799999952E0,2.000000000E2
8.513166458E0,5.012852885E-1,1.042502756E0,3.048282000E-3,1.799999952E0,2.000000000E2
8.525662625E0,5.012057425E-1,1.042034937E0,3.048236000E-3,1.799999952E0,2.000000000E2
8.542323583E0,5.013192926E-1,1.042679107E0,3.048185000E-3,1.799999952E0,2.000000000E2
8.558984791E0,5.011857461E-1,1.042070272E0,3.048139000E-3,1.799999952E0,2.000000000E2
8.571480958E0,5.011969116E-1,1.042191812E0,3.048093000E-3,1.799999952E0,2.000000000E2
8.583976666E0,5.012370737E-1,1.042286741E0,3.048045000E-3,1.799999952E0,2.000000000E2
8.596472458E0,5.010162668E-1,1.041498070E0,3.048006000E-3,1.799999952E0,2.000000000E2
8.613133750E0,5.011671030E-1,1.041884700E0,3.047961000E-3,1.799999952E0,2.000000000E2
8.629794708E0,5.011032564E-1,1.041852206E0,3.047918000E-3,1.799999952E0,2.000000000E2
8.646455958E0,5.011557345E-1,1.041930889E0,3.047873000E-3,1.799999952E0,2.000000000E2
8.654786708E0,5.009582398E-1,1.041127070E0,3.047836000E-3,1.799999952E0,2.000000000E2
8.675613000E0,5.008065577E-1,1.040486605E0,3.047805000E-3,1.799999952E0,2.000000000E2
8.688108958E0,5.008236782E-1,1.040543918E0,3.047773000E-3,1.799999952E0,2.000000000E2
8.704770375E0,5.009616910E-1,1.041185392E0,3.047736000E-3,1.799999952E0,2.000000000E2
8.713100833E0,5.009430479E-1,1.040999726E0,3.047700000E-3,1.799999952E0,2.000000000E2
8.729761708E0,5.006295332E-1,1.039907430E0,3.047676000E-3,1.799999952E0,2.000000000E2
8.746423083E0,5.007117522E-1,1.040177129E0,3.047648000E-3,1.799999952E0,2.000000000E2
8.763084083E0,5.005572956E-1,1.039568903E0,3.047626000E-3,1.799999952E0,2.000000000E2
8.779745500E0,5.006625223E-1,1.039907670E0,3.047600000E-3,1.799999952E0,2.000000000E2
8.796406541E0,5.009231868E-1,1.041079284E0,3.047564000E-3,1.799999952E0,2.000000000E2
8.813067875E0,5.010620793E-1,1.041693904E0,3.047523000E-3,1.799999952E0,2.000000000E2
8.829729000E0,5.009211229E-1,1.041111791E0,3.047487000E-3,1.799999952E0,2.000000000E2
8.846390000E0,5.009305290E-1,1.041232182E0,3.047451000E-3,1.799999952E0,2.000000000E2
