"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
5.231928875E0,9.504029608E-2,7.106669604E0,6.910680000E-4,1.799999952E0,2.500000000E1
5.248590000E0,9.509722340E-2,7.110972322E0,6.905300000E-4,1.799999952E0,2.500000000E1
5.265251041E0,9.512375000E-2,7.117834972E0,6.900910000E-4,1.799999952E0,2.500000000E1
5.281912583E0,9.503212494E-2,7.072142947E0,6.935840000E-4,1.799999952E0,2.500000000E1
5.298573583E0,9.500382200E-2,7.034317619E0,6.970950000E-4,1.799999952E0,2.500000000E1
5.311069666E0,9.512072177E-2,7.043859868E0,6.965730000E-4,1.799999952E0,2.500000000E1
5.331895875E0,9.493731939E-2,7.007426102E0,7.000990000E-4,1.799999952E0,2.500000000E1
5.352722208E0,9.507822507E-2,7.017189864E0,6.996190000E-4,1.799999952E0,2.500000000E1
5.365218166E0,9.504838263E-2,7.017993822E0,6.991430000E-4,1.799999952E0,2.500000000E1
5.381879458E0,9.502408914E-2,6.981843448E0,7.026820000E-4,1.799999952E0,2.500000000E1
5.398540708E0,9.499020343E-2,6.982276205E0,7.022180000E-4,1.799999952E0,2.500000000E1
5.419367000E0,9.549229727E-2,7.065272769E0,7.017130000E-4,1.799999952E0,2.500000000E1
5.436028375E0,9.550270152E-2,7.031754655E0,7.052610000E-4,1.799999952E0,2.500000000E1
5.452689416E0,9.545095095E-2,7.031582515E0,7.047300000E-4,1.799999952E0,2.500000000E1
5.465185166E0,9.550861418E-2,7.035493069E0,7.042720000E-4,1.799999952E0,2.500000000E1
5.481846250E0,9.567722223E-2,7.069146767E0,7.037450000E-4,1.799999952E0,2.500000000E1
5.494342375E0,9.571077804E-2,7.074816467E0,7.031770000E-4,1.799999952E0,2.500000000E1
5.515168666E0,9.559842061E-2,7.074018808E0,7.026610000E-4,1.799999952E0,2.500000000E1
5.531829875E0,9.561999040E-2,7.083080044E0,7.021460000E-4,1.799999952E0,2.500000000E1
5.552656333E0,9.580176870E-2,7.105856823E0,7.016340000E-4,1.799999952E0,2.500000000E1
5.565152250E0,9.570415485E-2,7.063868889E0,7.051790000E-4,1.799999952E0,2.500000000E1
5.581813500E0,9.575231891E-2,7.070201117E0,7.047140000E-4,1.799999952E0,2.500000000E1
5.594309375E0,9.574846173E-2,7.076696523E0,7.041380000E-4,1.799999952E0,2.500000000E1
5.619301166E0,9.578834468E-2,7.087636523E0,7.036110000E-4,1.799999952E0,2.500000000E1
5.631797041E0,9.577437930E-2,7.097298114E0,7.031330000E-4,1.799999952E0,2.500000000E1
5.644293083E0,9.576522695E-2,7.100558634E0,7.026070000E-4,1.799999952E0,2.500000000E1
5.660954000E0,9.578480047E-2,7.097823816E0,7.021490000E-4,1.799999952E0,2.500000000E1
5.673450041E0,9.576830593E-2,7.104538736E0,7.015680000E-4,1.799999952E0,2.500000000E1
5.690111166E0,9.578076565E-2,7.111341420E0,7.010170000E-4,1.799999952E0,2.500000000E1
5.702606791E0,9.563868421E-2,7.101380252E0,7.004720000E-4,1.799999952E0,2.500000000E1
5.719268041E0,9.573751612E-2,7.119975168E0,6.999130000E-4,1.799999952E0,2.500000000E1
5.727598708E0,9.580662402E-2,7.127356522E0,6.994370000E-4,1.799999952E0,2.500000000E1
5.748424958E0,9.580686932E-2,7.133078844E0,6.989750000E-4,1.799999952E0,2.500000000E1
5.769251666E0,9.571528655E-2,7.132915854E0,6.985070000E-4,1.799999952E0,2.500000000E1
5.777582416E0,9.574104341E-2,7.139727113E0,6.980150000E-4,1.799999952E0,2.500000000E1
5.790078250E0,9.566263090E-2,7.138166547E0,6.975060000E-4,1.799999952E0,2.500000000E1
5.806739375E0,9.575357926E-2,7.147755449E0,6.970040000E-4,1.799999952E0,2.500000000E1
5.823400583E0,9.578671215E-2,7.151726626E0,6.965300000E-4,1.799999952E0,2.500000000E1
5.835896125E0,9.570345278E-2,7.103815347E0,7.000500000E-4,1.799999952E0,2.500000000E1
5.848391958E0,9.573941088E-2,7.074160817E0,7.035870000E-4,1.799999952E0,2.500000000E1
5.860888125E0,9.574556884E-2,7.083447023E0,7.030880000E-4,1.799999952E0,2.500000000E1
5.881714500E0,9.562488801E-2,7.082716920E0,7.026100000E-4,1.799999952E0,2.500000000E1
5.894208083E0,9.573433563E-2,7.092348481E0,7.021630000E-4,1.799999952E0,2.500000000E1
5.915036833E0,9.574036671E-2,7.057369562E0,7.057110000E-4,1.799999952E0,2.500000000E1
5.931697875E0,9.574282821E-2,7.060312294E0,7.052520000E-4,1.799999952E0,2.500000000E1
5.948359000E0,9.569243104E-2,7.062703412E0,7.047450000E-4,1.799999952E0,2.500000000E1
5.965018208E0,9.565892597E-2,7.062585784E0,7.042660000E-4,1.799999952E0,2.500000000E1
5.977516208E0,9.560971303E-2,7.065090734E0,7.037870000E-4,1.799999952E0,2.500000000E1
5.994177375E0,9.562819537E-2,7.062948763E0,7.032880000E-4,1.799999952E0,2.500000000E1
6.010838666E0,9.563312682E-2,7.038324294E0,7.068420000E-4,1.799999952E0,2.500000000E1
6.023334625E0,9.568539337E-2,7.046248249E0,7.062780000E-4,1.799999952E0,2.500000000E1
6.039995541E0,9.559491869E-2,7.044210514E0,7.057700000E-4,1.799999952E0,2.500000000E1
6.052491416E0,9.558150313E-2,7.041924602E0,7.053210000E-4,1.799999952E0,2.500000000E1
6.064987333E0,9.561280893E-2,7.050815631E0,7.047580000E-4,1.799999952E0,2.500000000E1
6.085813583E0,9.614592942E-2,7.133490387E0,7.041960000E-4,1.799999952E0,2.500000000E1
6.098309625E0,9.611602778E-2,7.136467994E0,7.037170000E-4,1.799999952E0,2.500000000E1
6.119136291E0,9.610317050E-2,7.139088500E0,7.032110000E-4,1.799999952E0,2.500000000E1
6.131631958E0,9.605581002E-2,7.142408627E0,7.026430000E-4,1.799999952E0,2.500000000E1
6.144128000E0,9.571054966E-2,7.089482506E0,7.020910000E-4,1.799999952E0,2.500000000E1
6.160789166E0,9.575495804E-2,7.096756207E0,7.016140000E-4,1.799999952E0,2.500000000E1
6.181615416E0,9.586185959E-2,7.064588163E0,7.051580000E-4,1.799999952E0,2.500000000E1
6.194111541E0,9.586241786E-2,7.069335917E0,7.047090000E-4,1.799999952E0,2.500000000E1
6.214937333E0,9.559795538E-2,7.052576974E0,7.041610000E-4,1.799999952E0,2.500000000E1
6.231598875E0,9.565926432E-2,7.055951107E0,7.036790000E-4,1.799999952E0,2.500000000E1
6.252425583E0,9.557625026E-2,7.060439885E0,7.032310000E-4,1.799999952E0,2.500000000E1
6.264921208E0,9.562027799E-2,7.026825704E0,7.067850000E-4,1.799999952E0,2.500000000E1
6.281582375E0,9.560311521E-2,6.987049312E0,7.103570000E-4,1.799999952E0,2.500000000E1
6.298243541E0,9.566067693E-2,6.989280970E0,7.099050000E-4,1.799999952E0,2.500000000E1
6.314904666E0,9.545162765E-2,6.983155566E0,7.093390000E-4,1.799999952E0,2.500000000E1
6.327400750E0,9.544886164E-2,6.986701022E0,7.088780000E-4,1.799999952E0,2.500000000E1
6.344061916E0,9.595079477E-2,7.028207646E0,7.124580000E-4,1.799999952E0,2.500000000E1
6.364888375E0,9.600755291E-2,7.035311929E0,7.118830000E-4,1.799999952E0,2.500000000E1
6.377384291E0,9.598739573E-2,7.037904658E0,7.113990000E-4,1.799999952E0,2.500000000E1
6.394045250E0,9.600450776E-2,7.044047688E0,7.108800000E-4,1.799999952E0,2.500000000E1
6.410706500E0,9.610396562E-2,7.075276683E0,7.103620000E-4,1.799999952E0,2.500000000E1
6.423202416E0,9.616027545E-2,7.083075607E0,7.098410000E-4,1.799999952E0,2.500000000E1
6.439863666E0,9.617820797E-2,7.086428347E0,7.093310000E-4,1.799999952E0,2.500000000E1
6.452359416E0,9.619760386E-2,7.088360593E0,7.088460000E-4,1.799999952E0,2.500000000E1
6.469020750E0,9.612899503E-2,7.093594097E0,7.082950000E-4,1.799999952E0,2.500000000E1
6.477351375E0,9.623549901E-2,7.115129028E0,7.077650000E-4,1.799999952E0,2.500000000E1
6.498177541E0,9.625072474E-2,7.119854983E0,7.072910000E-4,1.799999952E0,2.500000000E1
6.514838833E0,9.627808031E-2,7.122884511E0,7.068300000E-4,1.799999952E0,2.500000000E1
6.531499791E0,9.623100742E-2,7.125427670E0,7.063700000E-4,1.799999952E0,2.500000000E1
6.548160958E0,9.621495274E-2,7.140814744E0,7.058550000E-4,1.799999952E0,2.500000000E1
6.564822166E0,9.633321437E-2,7.142851778E0,7.052370000E-4,1.799999952E0,2.500000000E1
6.585648625E0,9.631485891E-2,7.148786943E0,7.046850000E-4,1.799999952E0,2.500000000E1
6.598144541E0,9.619797605E-2,7.152828302E0,7.041710000E-4,1.799999952E0,2.500000000E1
6.618971125E0,9.571351868E-2,7.071833261E0,7.034510000E-4,1.799999952E0,2.500000000E1
6.631466958E0,9.571612397E-2,7.074548519E0,7.029380000E-4,1.799999952E0,2.500000000E1
6.648128000E0,9.569187276E-2,7.081471631E0,7.023730000E-4,1.799999952E0,2.500000000E1
6.668954375E0,9.567705305E-2,7.087180962E0,7.018610000E-4,1.799999952E0,2.500000000E1
6.681450333E0,9.561903456E-2,7.065234843E0,7.012670000E-4,1.799999952E0,2.500000000E1
6.689781000E0,9.546749625E-2,7.064517861E0,7.007860000E-4,1.799999952E0,2.500000000E1
6.710607583E0,9.543745926E-2,7.070006431E0,7.003230000E-4,1.799999952E0,2.500000000E1
6.723103625E0,9.553427799E-2,7.073981748E0,6.998470000E-4,1.799999952E0,2.500000000E1
6.735599125E0,9.553472630E-2,7.042926696E0,7.033850000E-4,1.799999952E0,2.500000000E1
6.752260250E0,9.531845326E-2,7.029365364E0,7.029040000E-4,1.799999952E0,2.500000000E1
6.764756041E0,9.545172916E-2,7.039584003E0,7.022880000E-4,1.799999952E0,2.500000000E1
6.785582625E0,9.536668499E-2,7.037858180E0,7.017760000E-4,1.799999952E0,2.500000000E1
6.798078458E0,9.531117874E-2,7.040729736E0,7.013200000E-4,1.799999952E0,2.500000000E1
6.814739541E0,9.529767860E-2,7.040805900E0,7.008500000E-4,1.799999952E0,2.500000000E1
6.835566291E0,9.525384541E-2,7.041285496E0,7.004050000E-4,1.799999952E0,2.500000000E1
6.848062000E0,9.535929205E-2,7.050713096E0,6.999010000E-4,1.799999952E0,2.500000000E1
6.860558041E0,9.527478079E-2,7.054044578E0,6.994250000E-4,1.799999952E0,2.500000000E1
6.877219208E0,9.467287382E-2,6.958937411E0,6.989010000E-4,1.799999952E0,2.500000000E1
6.893880375E0,9.472837161E-2,6.928187101E0,7.024410000E-4,1.799999952E0,2.500000000E1
6.906376250E0,9.461778206E-2,6.890294520E0,7.060000000E-4,1.799999952E0,2.500000000E1
6.918871750E0,9.470773229E-2,6.901922542E0,7.055520000E-4,1.799999952E0,2.500000000E1
6.935533250E0,9.468357413E-2,6.906260465E0,7.050450000E-4,1.799999952E0,2.500000000E1
6.956359791E0,9.493246407E-2,6.903942440E0,7.086140000E-4,1.799999952E0,2.500000000E1
6.968855666E0,9.495614854E-2,6.874780918E0,7.122010000E-4,1.799999952E0,2.500000000E1
6.985516708E0,9.486854984E-2,6.875177011E0,7.116470000E-4,1.799999952E0,2.500000000E1
6.998012541E0,9.490404271E-2,6.834261080E0,7.152500000E-4,1.799999952E0,2.500000000E1
7.018838875E0,9.554859018E-2,6.936532108E0,7.147610000E-4,1.799999952E0,2.500000000E1
7.027169541E0,9.554661083E-2,6.938624955E0,7.142750000E-4,1.799999952E0,2.500000000E1
7.043830625E0,9.561126098E-2,6.908834400E0,7.178850000E-4,1.799999952E0,2.500000000E1
7.060492000E0,9.543215563E-2,6.867687242E0,7.215150000E-4,1.799999952E0,2.500000000E1
7.072987833E0,9.553277234E-2,6.833963881E0,7.251620000E-4,1.799999952E0,2.500000000E1
7.089648958E0,9.581076880E-2,6.877920033E0,7.246650000E-4,1.799999952E0,2.500000000E1
7.102144416E0,9.578936819E-2,6.883913229E0,7.240520000E-4,1.799999952E0,2.500000000E1
7.118805791E0,9.570260690E-2,6.894182808E0,7.235560000E-4,1.799999952E0,2.500000000E1
7.135466958E0,9.567456618E-2,6.891549688E0,7.230290000E-4,1.799999952E0,2.500000000E1
7.152128250E0,9.637975435E-2,6.987890017E0,7.224990000E-4,1.799999952E0,2.500000000E1
7.168789458E0,9.646770832E-2,6.989201886E0,7.220150000E-4,1.799999952E0,2.500000000E1
7.181285333E0,9.642275858E-2,6.995711948E0,7.214850000E-4,1.799999952E0,2.500000000E1
7.193781333E0,9.636058685E-2,7.000818606E0,7.210090000E-4,1.799999952E0,2.500000000E1
7.210442458E0,9.658100468E-2,7.047083247E0,7.204800000E-4,1.799999952E0,2.500000000E1
7.227103625E0,9.669746460E-2,7.058360082E0,7.199690000E-4,1.799999952E0,2.500000000E1
7.239599458E0,9.661260653E-2,7.053684667E0,7.194800000E-4,1.799999952E0,2.500000000E1
7.256260625E0,9.663727221E-2,7.057638468E0,7.188700000E-4,1.799999952E0,2.500000000E1
7.264591041E0,9.659860731E-2,7.062269153E0,7.183960000E-4,1.799999952E0,2.500000000E1
7.281252083E0,9.677980197E-2,7.090939195E0,7.178580000E-4,1.799999952E0,2.500000000E1
7.297913541E0,9.674332788E-2,7.091949979E0,7.173000000E-4,1.799999952E0,2.500000000E1
7.318739833E0,9.683278751E-2,7.103690464E0,7.167630000E-4,1.799999952E0,2.500000000E1
7.331235583E0,9.674697360E-2,7.101928963E0,7.162120000E-4,1.799999952E0,2.500000000E1
7.347896833E0,9.677691754E-2,7.117684683E0,7.157560000E-4,1.799999952E0,2.500000000E1
7.360392958E0,9.683685616E-2,7.122478549E0,7.152340000E-4,1.799999952E0,2.500000000E1
7.377053958E0,9.678689885E-2,7.126103019E0,7.146920000E-4,1.799999952E0,2.500000000E1
7.389549958E0,9.682201953E-2,7.131459305E0,7.141570000E-4,1.799999952E0,2.500000000E1
7.406211166E0,9.683432700E-2,7.137265320E0,7.136330000E-4,1.799999952E0,2.500000000E1
7.418706958E0,9.638310401E-2,7.069463204E0,7.129940000E-4,1.799999952E0,2.500000000E1
7.435368208E0,9.633198785E-2,7.068283165E0,7.124360000E-4,1.799999952E0,2.500000000E1
7.452029208E0,9.637195540E-2,7.036741116E0,7.160300000E-4,1.799999952E0,2.500000000E1
7.464525000E0,9.638327319E-2,7.035844300E0,7.154730000E-4,1.799999952E0,2.500000000E1
7.485351416E0,9.615847373E-2,6.981035258E0,7.190840000E-4,1.799999952E0,2.500000000E1
7.502012666E0,9.605772169E-2,6.981747019E0,7.185450000E-4,1.799999952E0,2.500000000E1
7.514508500E0,9.606660337E-2,6.985187898E0,7.180410000E-4,1.799999952E0,2.500000000E1
7.535335083E0,9.609410273E-2,6.985044689E0,7.175530000E-4,1.799999952E0,2.500000000E1
7.551996333E0,9.642182812E-2,7.048794242E0,7.169810000E-4,1.799999952E0,2.500000000E1
7.564492041E0,9.640573960E-2,7.053900242E0,7.164190000E-4,1.799999952E0,2.500000000E1
7.576988000E0,9.641684592E-2,7.060369721E0,7.157980000E-4,1.799999952E0,2.500000000E1
7.593649125E0,9.635893740E-2,7.063406360E0,7.151780000E-4,1.799999952E0,2.500000000E1
7.606144958E0,9.634866003E-2,7.066431975E0,7.146080000E-4,1.799999952E0,2.500000000E1
7.622806041E0,9.661602386E-2,7.100774094E0,7.140170000E-4,1.799999952E0,2.500000000E1
7.635301500E0,9.661620149E-2,7.108487229E0,7.134620000E-4,1.799999952E0,2.500000000E1
7.647797875E0,9.665765777E-2,7.112830058E0,7.129270000E-4,1.799999952E0,2.500000000E1
7.660293833E0,9.653163947E-2,7.114320566E0,7.124420000E-4,1.799999952E0,2.500000000E1
7.676954916E0,9.615346616E-2,7.005342126E0,7.160380000E-4,1.799999952E0,2.500000000E1
7.693616291E0,9.620491221E-2,7.014522198E0,7.154670000E-4,1.799999952E0,2.500000000E1
7.710277416E0,9.617627938E-2,7.015200149E0,7.149530000E-4,1.799999952E0,2.500000000E1
7.722773125E0,9.615751790E-2,7.021468738E0,7.143970000E-4,1.799999952E0,2.500000000E1
7.735268875E0,9.608061104E-2,7.026184702E0,7.139110000E-4,1.799999952E0,2.500000000E1
7.751929916E0,9.598774254E-2,7.010881847E0,7.133420000E-4,1.799999952E0,2.500000000E1
7.768591166E0,9.598985723E-2,7.012081846E0,7.128530000E-4,1.799999952E0,2.500000000E1
7.785252500E0,9.596376202E-2,7.019283436E0,7.123290000E-4,1.799999952E0,2.500000000E1
7.797748208E0,9.597141718E-2,7.025195653E0,7.118240000E-4,1.799999952E0,2.500000000E1
7.814409291E0,9.588128931E-2,7.017181030E0,7.113720000E-4,1.799999952E0,2.500000000E1
7.831070416E0,9.576254553E-2,7.021819494E0,7.108400000E-4,1.799999952E0,2.500000000E1
7.851897000E0,9.583117128E-2,7.025832351E0,7.103890000E-4,1.799999952E0,2.500000000E1
7.864392833E0,9.582328773E-2,7.029708106E0,7.098430000E-4,1.799999952E0,2.500000000E1
7.881054041E0,9.570148189E-2,7.025786104E0,7.092910000E-4,1.799999952E0,2.500000000E1
7.901880541E0,9.578825164E-2,7.033010656E0,7.087110000E-4,1.799999952E0,2.500000000E1
7.918541416E0,9.585735954E-2,7.037487097E0,7.081910000E-4,1.799999952E0,2.500000000E1
7.931037625E0,9.573340517E-2,7.043303858E0,7.076260000E-4,1.799999952E0,2.500000000E1
7.947698625E0,9.570833347E-2,7.045108247E0,7.070620000E-4,1.799999952E0,2.500000000E1
