"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.761145999E0,9.004029304E-2,2.015645464E-1,2.862096000E-3,1.799999952E0,2.000000000E2
3.769476583E0,9.010262548E-2,2.018161275E-1,2.858412000E-3,1.799999952E0,2.000000000E2
3.794468208E0,8.959228437E-2,1.998131104E-1,2.856550000E-3,1.799999952E0,2.000000000E2
3.806964166E0,8.958064515E-2,2.000690742E-1,2.854133000E-3,1.799999952E0,2.000000000E2
3.827790499E0,8.943540013E-2,1.999003234E-1,2.850739000E-3,1.799999952E0,2.000000000E2
3.836121166E0,8.935241144E-2,2.000618561E-1,2.847545000E-3,1.799999952E0,2.000000000E2
3.856947499E0,8.976967259E-2,2.016805275E-1,2.845276000E-3,1.799999952E0,2.000000000E2
3.869443291E0,8.997994839E-2,2.022467214E-1,2.843371000E-3,1.799999952E0,2.000000000E2
3.886104374E0,9.007126048E-2,2.028271582E-1,2.840659000E-3,1.799999952E0,2.000000000E2
3.894435041E0,9.012042267E-2,2.030713452E-1,2.837950000E-3,1.799999952E0,2.000000000E2
3.911096041E0,8.992176072E-2,2.029166378E-1,2.835827000E-3,1.799999952E0,2.000000000E2
3.931922583E0,9.010003711E-2,2.019626799E-1,2.850357000E-3,1.799999952E0,2.000000000E2
3.944418374E0,8.990940250E-2,2.017705658E-1,2.847443000E-3,1.799999952E0,2.000000000E2
3.956914374E0,8.991030759E-2,2.019398164E-1,2.844532000E-3,1.799999952E0,2.000000000E2
3.969410291E0,9.007926245E-2,2.013196113E-1,2.859107000E-3,1.799999952E0,2.000000000E2
3.986071374E0,9.019567162E-2,2.020841093E-1,2.856772000E-3,1.799999952E0,2.000000000E2
4.002732458E0,9.019995174E-2,2.021124786E-1,2.854355000E-3,1.799999952E0,2.000000000E2
4.015228124E0,9.004461545E-2,2.019428861E-1,2.851297000E-3,1.799999952E0,2.000000000E2
4.027724083E0,8.999606229E-2,2.017975449E-1,2.848102000E-3,1.799999952E0,2.000000000E2
4.044385166E0,8.992319871E-2,2.021870695E-1,2.844436000E-3,1.799999952E0,2.000000000E2
4.061046416E0,9.025366473E-2,2.022020875E-1,2.859004000E-3,1.799999952E0,2.000000000E2
4.069376958E0,9.044691309E-2,2.013210518E-1,2.873640000E-3,1.799999952E0,2.000000000E2
4.086038291E0,9.048457140E-2,2.017434550E-1,2.870505000E-3,1.799999952E0,2.000000000E2
4.098534041E0,9.047673860E-2,2.005534405E-1,2.885199000E-3,1.799999952E0,2.000000000E2
4.115195041E0,9.023035245E-2,1.990220667E-1,2.899977000E-3,1.799999952E0,2.000000000E2
4.127690958E0,9.016572768E-2,1.992859819E-1,2.897666000E-3,1.799999952E0,2.000000000E2
4.140186708E0,9.012108245E-2,1.982971266E-1,2.912512000E-3,1.799999952E0,2.000000000E2
4.156847791E0,9.031332422E-2,1.989222219E-1,2.909820000E-3,1.799999952E0,2.000000000E2
4.169343583E0,9.044263297E-2,1.993041286E-1,2.907216000E-3,1.799999952E0,2.000000000E2
4.181839333E0,9.041953215E-2,1.996199853E-1,2.904129000E-3,1.799999952E0,2.000000000E2
4.198500749E0,9.153538365E-2,2.037137007E-1,2.901814000E-3,1.799999952E0,2.000000000E2
4.215161958E0,9.162631510E-2,2.039717952E-1,2.899416000E-3,1.799999952E0,2.000000000E2
4.231822958E0,9.157559650E-2,2.038685912E-1,2.896053000E-3,1.799999952E0,2.000000000E2
4.244318791E0,9.132900733E-2,2.035794218E-1,2.894000000E-3,1.799999952E0,2.000000000E2
4.265145166E0,9.190210383E-2,2.055113049E-1,2.891751000E-3,1.799999952E0,2.000000000E2
4.277640958E0,9.181822697E-2,2.058003972E-1,2.889633000E-3,1.799999952E0,2.000000000E2
4.294301958E0,9.195452264E-2,2.063110520E-1,2.886679000E-3,1.799999952E0,2.000000000E2
4.310963208E0,9.197833399E-2,2.064012735E-1,2.884775000E-3,1.799999952E0,2.000000000E2
4.323459249E0,9.152208651E-2,2.045171362E-1,2.882900000E-3,1.799999952E0,2.000000000E2
4.335955083E0,9.118448131E-2,2.031198635E-1,2.897632000E-3,1.799999952E0,2.000000000E2
4.352616208E0,9.145654820E-2,2.034879730E-1,2.895651000E-3,1.799999952E0,2.000000000E2
4.365111958E0,9.139769229E-2,2.037548383E-1,2.893286000E-3,1.799999952E0,2.000000000E2
4.377607916E0,9.133662020E-2,2.039302372E-1,2.890895000E-3,1.799999952E0,2.000000000E2
4.390103499E0,9.102566003E-2,2.029436395E-1,2.888931000E-3,1.799999952E0,2.000000000E2
4.402599458E0,9.112626827E-2,2.019146714E-1,2.903696000E-3,1.799999952E0,2.000000000E2
4.419260541E0,9.110603497E-2,2.023100596E-1,2.900158000E-3,1.799999952E0,2.000000000E2
4.431756333E0,9.118457436E-2,2.025915940E-1,2.897648000E-3,1.799999952E0,2.000000000E2
4.448417083E0,9.108260426E-2,2.027746803E-1,2.895055000E-3,1.799999952E0,2.000000000E2
4.465078791E0,9.163228697E-2,2.048422608E-1,2.892322000E-3,1.799999952E0,2.000000000E2
4.481739874E0,9.149824979E-2,2.047458053E-1,2.890017000E-3,1.799999952E0,2.000000000E2
4.498400874E0,9.161124162E-2,2.050745202E-1,2.888139000E-3,1.799999952E0,2.000000000E2
4.510896749E0,9.163979833E-2,2.052011921E-1,2.886116000E-3,1.799999952E0,2.000000000E2
4.531723083E0,9.119946174E-2,2.026429679E-1,2.900864000E-3,1.799999952E0,2.000000000E2
4.548384583E0,9.122086235E-2,2.016905912E-1,2.915686000E-3,1.799999952E0,2.000000000E2
4.565045583E0,9.111670989E-2,2.015917418E-1,2.913644000E-3,1.799999952E0,2.000000000E2
4.577541374E0,9.125658361E-2,2.007174400E-1,2.928530000E-3,1.799999952E0,2.000000000E2
4.590037249E0,9.105851377E-2,2.002584925E-1,2.926110000E-3,1.799999952E0,2.000000000E2
4.606698291E0,9.113929473E-2,2.008338132E-1,2.923003000E-3,1.799999952E0,2.000000000E2
4.619194166E0,9.119033476E-2,2.012776808E-1,2.919568000E-3,1.799999952E0,2.000000000E2
4.635855291E0,9.112557465E-2,2.013590395E-1,2.916583000E-3,1.799999952E0,2.000000000E2
4.648351041E0,9.110280373E-2,2.012823125E-1,2.913601000E-3,1.799999952E0,2.000000000E2
4.665012291E0,9.179296918E-2,2.030338605E-1,2.928467000E-3,1.799999952E0,2.000000000E2
4.681673666E0,9.170246067E-2,2.029247093E-1,2.925358000E-3,1.799999952E0,2.000000000E2
4.694169208E0,9.183392639E-2,2.035174458E-1,2.922825000E-3,1.799999952E0,2.000000000E2
4.714995458E0,9.194568325E-2,2.038941181E-1,2.920925000E-3,1.799999952E0,2.000000000E2
4.731656749E0,9.174895836E-2,2.020107179E-1,2.935830000E-3,1.799999952E0,2.000000000E2
4.748317874E0,9.158045181E-2,2.020005973E-1,2.933634000E-3,1.799999952E0,2.000000000E2
4.760813499E0,9.169187033E-2,2.022710177E-1,2.931197000E-3,1.799999952E0,2.000000000E2
4.781640124E0,9.169661568E-2,2.024900790E-1,2.929206000E-3,1.799999952E0,2.000000000E2
4.798301291E0,9.161675672E-2,2.010760296E-1,2.944158000E-3,1.799999952E0,2.000000000E2
4.814962624E0,9.160161558E-2,2.010691935E-1,2.941754000E-3,1.799999952E0,2.000000000E2
4.827458249E0,9.154634618E-2,2.000450559E-1,2.956773000E-3,1.799999952E0,2.000000000E2
4.848284249E0,9.176415025E-2,1.991751533E-1,2.971861000E-3,1.799999952E0,2.000000000E2
4.860780499E0,9.172113756E-2,1.983442574E-1,2.987027000E-3,1.799999952E0,2.000000000E2
4.877441624E0,9.176731382E-2,1.984413846E-1,2.984500000E-3,1.799999952E0,2.000000000E2
4.889937374E0,9.166262001E-2,1.973996357E-1,2.999733000E-3,1.799999952E0,2.000000000E2
4.902433333E0,9.164652303E-2,1.963736728E-1,3.015044000E-3,1.799999952E0,2.000000000E2
4.919094624E0,9.271843983E-2,2.001890841E-1,3.012198000E-3,1.799999952E0,2.000000000E2
4.931590458E0,9.284027951E-2,2.006019336E-1,3.008557000E-3,1.799999952E0,2.000000000E2
4.948251624E0,9.293281812E-2,2.012080952E-1,3.005776000E-3,1.799999952E0,2.000000000E2
4.960747374E0,9.302398641E-2,2.013407092E-1,3.002468000E-3,1.799999952E0,2.000000000E2
4.973243083E0,9.278480710E-2,2.012249289E-1,2.998574000E-3,1.799999952E0,2.000000000E2
4.989904291E0,9.351965161E-2,2.040631551E-1,2.995008000E-3,1.799999952E0,2.000000000E2
5.002399999E0,9.343274653E-2,2.042099030E-1,2.991740000E-3,1.799999952E0,2.000000000E2
5.019061458E0,9.352905773E-2,2.030724463E-1,3.006940000E-3,1.799999952E0,2.000000000E2
5.031557166E0,9.335379266E-2,2.017596822E-1,3.022224000E-3,1.799999952E0,2.000000000E2
5.048217749E0,9.317724185E-2,2.014211021E-1,3.019579000E-3,1.799999952E0,2.000000000E2
5.060713916E0,9.341240326E-2,2.025299738E-1,3.016136000E-3,1.799999952E0,2.000000000E2
5.069044749E0,9.352687538E-2,2.028039271E-1,3.013525000E-3,1.799999952E0,2.000000000E2
5.085705833E0,9.370449198E-2,2.034549380E-1,3.010149000E-3,1.799999952E0,2.000000000E2
5.102366874E0,9.376796636E-2,2.040305790E-1,3.006658000E-3,1.799999952E0,2.000000000E2
5.119027999E0,9.396079178E-2,2.049651298E-1,3.004233000E-3,1.799999952E0,2.000000000E2
5.135689083E0,9.371812747E-2,2.046185345E-1,3.001839000E-3,1.799999952E0,2.000000000E2
5.148185124E0,9.374780919E-2,2.047134743E-1,2.999005000E-3,1.799999952E0,2.000000000E2
5.164846124E0,9.384615049E-2,2.051141718E-1,2.996527000E-3,1.799999952E0,2.000000000E2
5.177341999E0,9.388380034E-2,2.054391490E-1,2.994520000E-3,1.799999952E0,2.000000000E2
5.189837791E0,9.317991481E-2,2.032317179E-1,2.992179000E-3,1.799999952E0,2.000000000E2
5.206498874E0,9.328992072E-2,2.034854823E-1,2.989354000E-3,1.799999952E0,2.000000000E2
5.218994708E0,9.316463833E-2,2.034222977E-1,2.986884000E-3,1.799999952E0,2.000000000E2
5.235655833E0,9.316244752E-2,2.034249244E-1,2.984583000E-3,1.799999952E0,2.000000000E2
5.248151833E0,9.321654115E-2,2.026530095E-1,2.999758000E-3,1.799999952E0,2.000000000E2
5.264812958E0,9.346253821E-2,2.037522559E-1,2.996628000E-3,1.799999952E0,2.000000000E2
5.277308833E0,9.352995436E-2,2.040359224E-1,2.994433000E-3,1.799999952E0,2.000000000E2
5.285639499E0,9.377206039E-2,2.044044028E-1,2.992252000E-3,1.799999952E0,2.000000000E2
5.302300416E0,9.354157667E-2,2.044992506E-1,2.990132000E-3,1.799999952E0,2.000000000E2
5.318961499E0,9.384544841E-2,2.053388309E-1,2.987456000E-3,1.799999952E0,2.000000000E2
5.335622499E0,9.389979581E-2,2.055895702E-1,2.983845000E-3,1.799999952E0,2.000000000E2
5.348118374E0,9.378596656E-2,2.043768860E-1,2.998995000E-3,1.799999952E0,2.000000000E2
5.364779374E0,9.385970139E-2,2.049394325E-1,2.995811000E-3,1.799999952E0,2.000000000E2
5.377275416E0,9.381102134E-2,2.048911038E-1,2.992953000E-3,1.799999952E0,2.000000000E2
5.393936666E0,9.379829940E-2,2.051422815E-1,2.990773000E-3,1.799999952E0,2.000000000E2
5.406432374E0,9.394840819E-2,2.057086832E-1,2.987363000E-3,1.799999952E0,2.000000000E2
5.418928416E0,9.398543209E-2,2.061035939E-1,2.984162000E-3,1.799999952E0,2.000000000E2
5.435589541E0,9.399979503E-2,2.061968772E-1,2.980760000E-3,1.799999952E0,2.000000000E2
5.448085208E0,9.385580191E-2,2.046392035E-1,2.995892000E-3,1.799999952E0,2.000000000E2
5.464746166E0,9.367399823E-2,2.046777711E-1,2.992917000E-3,1.799999952E0,2.000000000E2
5.481407374E0,9.371174958E-2,2.049218817E-1,2.990737000E-3,1.799999952E0,2.000000000E2
5.493903416E0,9.401325288E-2,2.054584955E-1,2.988735000E-3,1.799999952E0,2.000000000E2
5.510564499E0,9.410112226E-2,2.061677870E-1,2.985386000E-3,1.799999952E0,2.000000000E2
5.531390874E0,9.401998604E-2,2.058434475E-1,2.982246000E-3,1.799999952E0,2.000000000E2
5.543886791E0,9.405722141E-2,2.061044472E-1,2.978554000E-3,1.799999952E0,2.000000000E2
5.560547916E0,9.392153477E-2,2.061476828E-1,2.975742000E-3,1.799999952E0,2.000000000E2
5.573043583E0,9.409870307E-2,2.066862137E-1,2.971679000E-3,1.799999952E0,2.000000000E2
5.589704749E0,9.420059704E-2,2.075750321E-1,2.968291000E-3,1.799999952E0,2.000000000E2
5.602200624E0,9.424688326E-2,2.078071280E-1,2.965313000E-3,1.799999952E0,2.000000000E2
5.618861916E0,9.417750468E-2,2.079052736E-1,2.962863000E-3,1.799999952E0,2.000000000E2
5.631357749E0,9.409628387E-2,2.080783768E-1,2.960210000E-3,1.799999952E0,2.000000000E2
5.648018374E0,9.421946003E-2,2.084848321E-1,2.957067000E-3,1.799999952E0,2.000000000E2
5.664679749E0,9.412457835E-2,2.081033149E-1,2.953897000E-3,1.799999952E0,2.000000000E2
5.681341083E0,9.397037553E-2,2.080601148E-1,2.950964000E-3,1.799999952E0,2.000000000E2
5.698002166E0,9.385842412E-2,2.082007402E-1,2.947600000E-3,1.799999952E0,2.000000000E2
5.710497916E0,9.382398013E-2,2.080113630E-1,2.944615000E-3,1.799999952E0,2.000000000E2
5.731324249E0,9.366162309E-2,2.079471655E-1,2.941200000E-3,1.799999952E0,2.000000000E2
5.743820416E0,9.370284253E-2,2.081392231E-1,2.938221000E-3,1.799999952E0,2.000000000E2
5.760481416E0,9.376666372E-2,2.082215959E-1,2.935245000E-3,1.799999952E0,2.000000000E2
5.768811958E0,9.372261906E-2,2.085447946E-1,2.931956000E-3,1.799999952E0,2.000000000E2
5.785472958E0,9.359266745E-2,2.083764844E-1,2.928991000E-3,1.799999952E0,2.000000000E2
5.802134249E0,9.366184302E-2,2.087204439E-1,2.925566000E-3,1.799999952E0,2.000000000E2
5.814629999E0,9.363023271E-2,2.091258299E-1,2.922029000E-3,1.799999952E0,2.000000000E2
5.827125833E0,9.372654392E-2,2.092671954E-1,2.919127000E-3,1.799999952E0,2.000000000E2
5.843786999E0,9.363738035E-2,2.095387632E-1,2.916743000E-3,1.799999952E0,2.000000000E2
5.860448166E0,9.335864797E-2,2.088152138E-1,2.913961000E-3,1.799999952E0,2.000000000E2
5.872943958E0,9.330432595E-2,2.090790588E-1,2.910896000E-3,1.799999952E0,2.000000000E2
5.885439916E0,9.325381882E-2,2.090636693E-1,2.908205000E-3,1.799999952E0,2.000000000E2
5.902100791E0,9.325104435E-2,2.093434650E-1,2.905089000E-3,1.799999952E0,2.000000000E2
5.914596583E0,9.325535831E-2,2.094938119E-1,2.901350000E-3,1.799999952E0,2.000000000E2
5.927092541E0,9.329524972E-2,2.095686643E-1,2.898611000E-3,1.799999952E0,2.000000000E2
5.947918624E0,9.325633952E-2,2.097849879E-1,2.895448000E-3,1.799999952E0,2.000000000E2
5.960414791E0,9.308852659E-2,2.097157937E-1,2.892715000E-3,1.799999952E0,2.000000000E2
5.977075999E0,9.306315038E-2,2.097251029E-1,2.889275000E-3,1.799999952E0,2.000000000E2
5.989571749E0,9.285048075E-2,2.090657797E-1,2.885698000E-3,1.799999952E0,2.000000000E2
6.002067749E0,9.290209598E-2,2.095183847E-1,2.882266000E-3,1.799999952E0,2.000000000E2
6.018728791E0,9.309370334E-2,2.100155108E-1,2.879904000E-3,1.799999952E0,2.000000000E2
6.035389833E0,9.314367757E-2,2.104026829E-1,2.877552000E-3,1.799999952E0,2.000000000E2
6.043720458E0,9.318280770E-2,2.107185235E-1,2.875202000E-3,1.799999952E0,2.000000000E2
6.060381708E0,9.275061688E-2,2.097971519E-1,2.872629000E-3,1.799999952E0,2.000000000E2
6.072877416E0,9.280997185E-2,2.100999736E-1,2.870199000E-3,1.799999952E0,2.000000000E2
6.093703958E0,9.270375546E-2,2.101516320E-1,2.867349000E-3,1.799999952E0,2.000000000E2
6.106199708E0,9.279118499E-2,2.104045643E-1,2.864080000E-3,1.799999952E0,2.000000000E2
6.122860958E0,9.253238141E-2,2.098793843E-1,2.861376000E-3,1.799999952E0,2.000000000E2
6.135356708E0,9.260361245E-2,2.098844280E-1,2.858675000E-3,1.799999952E0,2.000000000E2
6.147852499E0,9.241077857E-2,2.100078189E-1,2.855949000E-3,1.799999952E0,2.000000000E2
6.164513666E0,9.255302073E-2,2.104271913E-1,2.853393000E-3,1.799999952E0,2.000000000E2
6.181174583E0,9.252302604E-2,2.106783929E-1,2.850280000E-3,1.799999952E0,2.000000000E2
6.193670624E0,9.242551370E-2,2.102545962E-1,2.847354000E-3,1.799999952E0,2.000000000E2
6.206166333E0,9.226285214E-2,2.103145482E-1,2.844862000E-3,1.799999952E0,2.000000000E2
6.222827666E0,9.234669516E-2,2.107280829E-1,2.841981000E-3,1.799999952E0,2.000000000E2
6.235323333E0,9.238891273E-2,2.109605127E-1,2.839159000E-3,1.799999952E0,2.000000000E2
6.247819208E0,9.232803519E-2,2.110858057E-1,2.837229000E-3,1.799999952E0,2.000000000E2
6.264480458E0,9.136235168E-2,2.077621486E-1,2.834411000E-3,1.799999952E0,2.000000000E2
6.281141416E0,9.157405701E-2,2.080512931E-1,2.832125000E-3,1.799999952E0,2.000000000E2
6.297802666E0,9.137515821E-2,2.083397619E-1,2.829451000E-3,1.799999952E0,2.000000000E2
6.310298624E0,9.156685016E-2,2.087049706E-1,2.826498000E-3,1.799999952E0,2.000000000E2
6.326959708E0,9.157845555E-2,2.093848475E-1,2.823830000E-3,1.799999952E0,2.000000000E2
6.339455374E0,9.170758666E-2,2.098155654E-1,2.820749000E-3,1.799999952E0,2.000000000E2
6.356116541E0,9.161848230E-2,2.102104534E-1,2.818959000E-3,1.799999952E0,2.000000000E2
6.368612416E0,9.173512832E-2,2.103034002E-1,2.816850000E-3,1.799999952E0,2.000000000E2
6.385273541E0,9.160186088E-2,2.103636853E-1,2.814191000E-3,1.799999952E0,2.000000000E2
6.397769208E0,9.168770863E-2,2.104425032E-1,2.811672000E-3,1.799999952E0,2.000000000E2
6.414430541E0,9.151218979E-2,2.104671397E-1,2.809569000E-3,1.799999952E0,2.000000000E2
6.431091333E0,9.150075357E-2,2.106083397E-1,2.807137000E-3,1.799999952E0,2.000000000E2
6.447752624E0,9.155392521E-2,2.107325154E-1,2.803881000E-3,1.799999952E0,2.000000000E2
6.464413916E0,9.135610067E-2,2.102467829E-1,2.801427000E-3,1.799999952E0,2.000000000E2
6.476909791E0,9.133892097E-2,2.106713444E-1,2.798342000E-3,1.799999952E0,2.000000000E2
6.493570791E0,9.151792481E-2,2.110747558E-1,2.794932000E-3,1.799999952E0,2.000000000E2
6.501901374E0,9.136024546E-2,2.112478574E-1,2.792430000E-3,1.799999952E0,2.000000000E2
6.518562499E0,9.120292982E-2,2.107913767E-1,2.790068000E-3,1.799999952E0,2.000000000E2
6.535223541E0,9.121774108E-2,2.110426520E-1,2.787434000E-3,1.799999952E0,2.000000000E2
6.551884666E0,9.138546096E-2,2.114065671E-1,2.785076000E-3,1.799999952E0,2.000000000E2
6.564380416E0,9.124832788E-2,2.115472902E-1,2.783172000E-3,1.799999952E0,2.000000000E2
6.576876041E0,9.119988468E-2,2.114562296E-1,2.780353000E-3,1.799999952E0,2.000000000E2
6.589372333E0,9.032243428E-2,2.083423542E-1,2.777128000E-3,1.799999952E0,2.000000000E2
6.610198708E0,9.022130160E-2,2.086375963E-1,2.774969000E-3,1.799999952E0,2.000000000E2
6.622694416E0,9.036254562E-2,2.090951946E-1,2.772431000E-3,1.799999952E0,2.000000000E2
6.635190416E0,9.036038864E-2,2.090916104E-1,2.769868000E-3,1.799999952E0,2.000000000E2
6.647686083E0,9.037051376E-2,2.092159577E-1,2.767443000E-3,1.799999952E0,2.000000000E2
6.664347541E0,8.980704330E-2,2.073275726E-1,2.764395000E-3,1.799999952E0,2.000000000E2
6.668512833E0,8.976161987E-2,2.074171762E-1,2.761731000E-3,1.799999952E0,2.000000000E2
6.689339041E0,8.967155122E-2,2.075350019E-1,2.759530000E-3,1.799999952E0,2.000000000E2
6.701835083E0,8.978848483E-2,2.079374522E-1,2.756519000E-3,1.799999952E0,2.000000000E2
6.718495874E0,8.953338617E-2,2.067538228E-1,2.753754000E-3,1.799999952E0,2.000000000E2
6.730991708E0,8.963420588E-2,2.062635742E-1,2.767879000E-3,1.799999952E0,2.000000000E2
6.743487541E0,8.960235873E-2,2.063123038E-1,2.765537000E-3,1.799999952E0,2.000000000E2
6.764313958E0,8.950677498E-2,2.050554679E-1,2.779727000E-3,1.799999952E0,2.000000000E2
6.776809874E0,8.941347508E-2,2.049321497E-1,2.777239000E-3,1.799999952E0,2.000000000E2
6.793470916E0,8.916052495E-2,2.045168816E-1,2.774971000E-3,1.799999952E0,2.000000000E2
6.810132249E0,8.928080822E-2,2.037118936E-1,2.789217000E-3,1.799999952E0,2.000000000E2
6.822627958E0,8.938479996E-2,2.028927066E-1,2.803533000E-3,1.799999952E0,2.000000000E2
6.835123874E0,8.940011027E-2,2.029961432E-1,2.801161000E-3,1.799999952E0,2.000000000E2
6.847619541E0,8.934177881E-2,2.030285117E-1,2.798654000E-3,1.799999952E0,2.000000000E2
6.864280916E0,8.935776583E-2,2.032810841E-1,2.796204000E-3,1.799999952E0,2.000000000E2
6.880941749E0,8.925369796E-2,2.033362266E-1,2.794113000E-3,1.799999952E0,2.000000000E2
6.897603041E0,8.926061721E-2,2.022910301E-1,2.808458000E-3,1.799999952E0,2.000000000E2
6.910098833E0,8.940868744E-2,2.026906447E-1,2.806676000E-3,1.799999952E0,2.000000000E2
6.926759999E0,9.011573653E-2,2.057696898E-1,2.804164000E-3,1.799999952E0,2.000000000E2
6.939255541E0,9.005345483E-2,2.057326391E-1,2.801076000E-3,1.799999952E0,2.000000000E2
6.951751749E0,9.017475315E-2,2.061474850E-1,2.799161000E-3,1.799999952E0,2.000000000E2
6.968412833E0,9.028035205E-2,2.065497995E-1,2.797260000E-3,1.799999952E0,2.000000000E2
6.980908499E0,9.028588407E-2,2.067032515E-1,2.795086000E-3,1.799999952E0,2.000000000E2
6.993404333E0,9.067189863E-2,2.086261344E-1,2.793215000E-3,1.799999952E0,2.000000000E2
7.005900249E0,9.079492254E-2,2.088395753E-1,2.791044000E-3,1.799999952E0,2.000000000E2
7.018395958E0,9.076932639E-2,2.090996415E-1,2.788272000E-3,1.799999952E0,2.000000000E2
7.035057458E0,9.074505827E-2,2.083107007E-1,2.802535000E-3,1.799999952E0,2.000000000E2
7.051718416E0,9.105162835E-2,2.093657789E-1,2.799559000E-3,1.799999952E0,2.000000000E2
7.064214208E0,9.116847738E-2,2.097433568E-1,2.796971000E-3,1.799999952E0,2.000000000E2
7.080875416E0,9.108709585E-2,2.084254301E-1,2.811267000E-3,1.799999952E0,2.000000000E2
7.097536458E0,9.104162167E-2,2.083153116E-1,2.808695000E-3,1.799999952E0,2.000000000E2
7.110032166E0,9.095870065E-2,2.083079952E-1,2.806315000E-3,1.799999952E0,2.000000000E2
7.126693374E0,9.079297703E-2,2.084343981E-1,2.804531000E-3,1.799999952E0,2.000000000E2
7.143354541E0,9.080082674E-2,2.085969852E-1,2.802626000E-3,1.799999952E0,2.000000000E2
7.160015791E0,9.090675553E-2,2.077997903E-1,2.816957000E-3,1.799999952E0,2.000000000E2
7.168346208E0,9.090057219E-2,2.080473103E-1,2.814850000E-3,1.799999952E0,2.000000000E2
7.185007416E0,9.118691743E-2,2.090590159E-1,2.812331000E-3,1.799999952E0,2.000000000E2
7.197503291E0,9.122831450E-2,2.092512178E-1,2.809483000E-3,1.799999952E0,2.000000000E2
7.214164291E0,9.121839240E-2,2.093304066E-1,2.806503000E-3,1.799999952E0,2.000000000E2
7.230825458E0,9.115204205E-2,2.096142315E-1,2.803991000E-3,1.799999952E0,2.000000000E2
7.247486166E0,9.103241010E-2,2.092281858E-1,2.801293000E-3,1.799999952E0,2.000000000E2
7.264147499E0,9.107158252E-2,2.086609230E-1,2.815612000E-3,1.799999952E0,2.000000000E2
7.276643666E0,9.110674550E-2,2.088489631E-1,2.813411000E-3,1.799999952E0,2.000000000E2
7.289139291E0,9.113292530E-2,2.089417733E-1,2.810341000E-3,1.799999952E0,2.000000000E2
7.301635333E0,9.123563131E-2,2.097802182E-1,2.807081000E-3,1.799999952E0,2.000000000E2
7.318296249E0,9.144529808E-2,2.107930471E-1,2.804741000E-3,1.799999952E0,2.000000000E2
7.334957208E0,9.129322686E-2,2.105814938E-1,2.802506000E-3,1.799999952E0,2.000000000E2
7.347453249E0,9.120554357E-2,2.090830513E-1,2.816826000E-3,1.799999952E0,2.000000000E2
7.359948874E0,9.112317237E-2,2.089244714E-1,2.813614000E-3,1.799999952E0,2.000000000E2
7.372444916E0,9.117697841E-2,2.092673822E-1,2.810670000E-3,1.799999952E0,2.000000000E2
7.384940958E0,9.056441343E-2,2.067305299E-1,2.808292000E-3,1.799999952E0,2.000000000E2
7.401601916E0,9.077528134E-2,2.076320222E-1,2.804924000E-3,1.799999952E0,2.000000000E2
7.418263041E0,9.094504824E-2,2.082097532E-1,2.802551000E-3,1.799999952E0,2.000000000E2
7.434924249E0,9.090265304E-2,2.082610733E-1,2.800317000E-3,1.799999952E0,2.000000000E2
7.447419999E0,9.079702030E-2,2.081754490E-1,2.798073000E-3,1.799999952E0,2.000000000E2
7.464081041E0,9.173561047E-2,2.120617450E-1,2.796089000E-3,1.799999952E0,2.000000000E2
7.480742166E0,9.169041542E-2,2.112424296E-1,2.810359000E-3,1.799999952E0,2.000000000E2
7.497403249E0,9.182189807E-2,2.113938739E-1,2.808532000E-3,1.799999952E0,2.000000000E2
7.509899166E0,9.171130005E-2,2.110979582E-1,2.806431000E-3,1.799999952E0,2.000000000E2
7.530725541E0,9.133125736E-2,2.088147548E-1,2.820767000E-3,1.799999952E0,2.000000000E2
7.547386541E0,9.147352489E-2,2.092896217E-1,2.818657000E-3,1.799999952E0,2.000000000E2
7.564047708E0,9.148843765E-2,2.082846365E-1,2.833050000E-3,1.799999952E0,2.000000000E2
7.576543624E0,9.147795727E-2,2.085333034E-1,2.830237000E-3,1.799999952E0,2.000000000E2
7.589038708E0,9.147169780E-2,2.080608837E-1,2.828037000E-3,1.799999952E0,2.000000000E2
7.605700458E0,9.130764056E-2,2.082651014E-1,2.825700000E-3,1.799999952E0,2.000000000E2
7.618196416E0,9.156348358E-2,2.088983249E-1,2.823309000E-3,1.799999952E0,2.000000000E2
7.634857541E0,9.163437628E-2,2.094753228E-1,2.820200000E-3,1.799999952E0,2.000000000E2
7.647353291E0,9.155392521E-2,2.095965911E-1,2.817028000E-3,1.799999952E0,2.000000000E2
7.664014541E0,9.244515489E-2,2.129710371E-1,2.813816000E-3,1.799999952E0,2.000000000E2
7.676510333E0,9.232690171E-2,2.133610101E-1,2.810470000E-3,1.799999952E0,2.000000000E2
7.689006166E0,9.250617623E-2,2.135939508E-1,2.808501000E-3,1.799999952E0,2.000000000E2
7.701501791E0,9.265095601E-2,2.140355868E-1,2.805024000E-3,1.799999952E0,2.000000000E2
7.718162916E0,9.224050415E-2,2.128594953E-1,2.803119000E-3,1.799999952E0,2.000000000E2
7.726493791E0,9.239382726E-2,2.133322041E-1,2.801215000E-3,1.799999952E0,2.000000000E2
7.743154916E0,9.227982883E-2,2.122060148E-1,2.815491000E-3,1.799999952E0,2.000000000E2
7.759815999E0,9.232538760E-2,2.124660799E-1,2.812971000E-3,1.799999952E0,2.000000000E2
7.768146541E0,9.227666526E-2,2.127314164E-1,2.810453000E-3,1.799999952E0,2.000000000E2
